Date,ETF_ID,Action,Price,Shares,Cash Before,Cash After,Portfolio Value,Action Value,Currently Held
2024-06-03,0,SELL_FAILED,522.735,0,9.62,9.62,12492.72,-0.8860087,21.0
2024-06-03,1,HOLD,94.104,0,9.62,9.62,12492.72,0.064764395,16.0
2024-06-03,2,SELL_FAILED,21.777,0,9.62,9.62,12492.72,-0.98924303,0.0
2024-06-03,3,SELL_FAILED,217.22,0,9.62,9.62,12492.72,-0.99202305,0.0
2024-06-04,0,SELL_FAILED,523.319,0,9.62,9.62,12510.42,-0.885831,21.0
2024-06-04,1,HOLD,94.444,0,9.62,9.62,12510.42,0.06665458,16.0
2024-06-04,2,SELL_FAILED,21.559,0,9.62,9.62,12510.42,-0.98921466,0.0
2024-06-04,3,SELL_FAILED,215.27,0,9.62,9.62,12510.42,-0.99202335,0.0
2024-06-05,0,SELL_FAILED,529.539,0,9.62,9.62,12645.72,-0.88586456,21.0
2024-06-05,1,HOLD,94.736,0,9.62,9.62,12645.72,0.065565996,16.0
2024-06-05,2,SELL_FAILED,21.635,0,9.62,9.62,12645.72,-0.98923457,0.0
2024-06-05,3,SELL_FAILED,217.82,0,9.62,9.62,12645.72,-0.9920212,0.0
2024-06-06,0,SELL_FAILED,529.529,0,9.62,9.62,12645.97,-0.88580567,21.0
2024-06-06,1,HOLD,94.765,0,9.62,9.62,12645.97,0.0655011,16.0
2024-06-06,2,SELL_FAILED,21.92,0,9.62,9.62,12645.97,-0.98924047,0.0
2024-06-06,3,SELL_FAILED,219.43,0,9.62,9.62,12645.97,-0.992016,0.0
2024-06-07,0,SELL_FAILED,528.885,0,9.62,9.62,12619.07,-0.8858206,21.0
2024-06-07,1,HOLD,93.929,0,9.62,9.62,12619.07,0.066898905,16.0
2024-06-07,2,SELL_FAILED,21.606,0,9.62,9.62,12619.07,-0.9892031,0.0
2024-06-07,3,SELL_FAILED,211.6,0,9.62,9.62,12619.07,-0.9920311,0.0
2024-06-10,0,SELL_FAILED,530.519,0,9.62,9.62,12652.14,-0.88592714,21.0
2024-06-10,1,HOLD,93.851,0,9.62,9.62,12652.14,0.064695664,16.0
2024-06-10,2,SELL_FAILED,21.92,0,9.62,9.62,12652.14,-0.9892538,0.0
2024-06-10,3,SELL_FAILED,213.54,0,9.62,9.62,12652.14,-0.99201643,0.0
2024-06-11,0,SELL_FAILED,531.797,0,9.62,9.62,12684.11,-0.8859887,21.0
2024-06-11,1,HOLD,94.172,0,9.62,9.62,12684.11,0.064771906,16.0
2024-06-11,2,SELL_FAILED,21.891,0,9.62,9.62,12684.11,-0.98924327,0.0
2024-06-11,3,SELL_FAILED,214.15,0,9.62,9.62,12684.11,-0.992022,0.0
2024-06-12,0,SELL_FAILED,536.164,0,9.62,9.62,12782.97,-0.8857934,21.0
2024-06-12,1,HOLD,94.619,0,9.62,9.62,12782.97,0.065801635,16.0
2024-06-12,2,SELL_FAILED,21.967,0,9.62,9.62,12782.97,-0.9892327,0.0
2024-06-12,3,SELL_FAILED,214.72,0,9.62,9.62,12782.97,-0.9920199,0.0
2024-06-13,0,SELL_FAILED,537.244,0,9.62,9.62,12813.28,-0.88566977,21.0
2024-06-13,1,HOLD,95.096,0,9.62,9.62,12813.28,0.065819055,16.0
2024-06-13,2,SELL_FAILED,21.986,0,9.62,9.62,12813.28,-0.989244,0.0
2024-06-13,3,SELL_FAILED,212.97,0,9.62,9.62,12813.28,-0.9920104,0.0
2024-06-14,0,SELL_FAILED,537.571,0,9.62,9.62,12821.7,-0.8858856,21.0
2024-06-14,1,HOLD,95.193,0,9.62,9.62,12821.7,0.065633655,16.0
2024-06-14,2,SELL_FAILED,21.901,0,9.62,9.62,12821.7,-0.9892288,0.0
2024-06-14,3,SELL_FAILED,215.73,0,9.62,9.62,12821.7,-0.99202496,0.0
2024-06-17,0,SELL_FAILED,541.849,0,9.62,9.62,12906.1,-0.8858539,21.0
2024-06-17,1,HOLD,94.853,0,9.62,9.62,12906.1,0.0663919,16.0
2024-06-17,2,SELL_FAILED,21.977,0,9.62,9.62,12906.1,-0.9892163,0.0
2024-06-17,3,SELL_FAILED,214.61,0,9.62,9.62,12906.1,-0.99202347,0.0
2024-06-18,0,SELL_FAILED,543.226,0,9.62,9.62,12940.45,-0.8857873,21.0
2024-06-18,1,HOLD,95.193,0,9.62,9.62,12940.45,0.06672528,16.0
2024-06-18,2,SELL_FAILED,22.157,0,9.62,9.62,12940.45,-0.98920935,0.0
2024-06-18,3,SELL_FAILED,215.47,0,9.62,9.62,12940.45,-0.992027,0.0
2024-06-20,0,SELL_FAILED,541.75,0,9.62,9.62,12906.82,-0.8859272,21.0
2024-06-20,1,HOLD,95.028,0,9.62,9.62,12906.82,0.064267166,16.0
2024-06-20,2,SELL_FAILED,22.205,0,9.62,9.62,12906.82,-0.98926073,0.0
2024-06-20,3,SELL_FAILED,218.16,0,9.62,9.62,12906.82,-0.9920142,0.0
2024-06-21,0,SELL_FAILED,541.024,0,9.62,9.62,12891.72,-0.8858336,21.0
2024-06-21,1,HOLD,95.037,0,9.62,9.62,12891.72,0.0668223,16.0
2024-06-21,2,SELL_FAILED,22.024,0,9.62,9.62,12891.72,-0.98920697,0.0
2024-06-21,3,SELL_FAILED,214.78,0,9.62,9.62,12891.72,-0.99202746,0.0
2024-06-24,0,SELL_FAILED,539.265,0,9.62,9.62,12856.03,-0.8859081,21.0
2024-06-24,1,HOLD,95.115,0,9.62,9.62,12856.03,0.06502273,16.0
2024-06-24,2,SELL_FAILED,22.205,0,9.62,9.62,12856.03,-0.9892471,0.0
2024-06-24,3,SELL_FAILED,215.63,0,9.62,9.62,12856.03,-0.9920164,0.0
2024-06-25,0,SELL_FAILED,541.342,0,9.62,9.62,12899.5,-0.8858445,21.0
2024-06-25,1,HOLD,95.106,0,9.62,9.62,12899.5,0.0657663,16.0
2024-06-25,2,SELL_FAILED,21.996,0,9.62,9.62,12899.5,-0.9892319,0.0
2024-06-25,3,SELL_FAILED,214.56,0,9.62,9.62,12899.5,-0.9920212,0.0
2024-06-26,0,SELL_FAILED,542.018,0,9.62,9.62,12906.85,-0.88603234,21.0
2024-06-26,1,HOLD,94.678,0,9.62,9.62,12906.85,0.065047,16.0
2024-06-26,2,SELL_FAILED,22.034,0,9.62,9.62,12906.85,-0.98923594,0.0
2024-06-26,3,SELL_FAILED,212.58,0,9.62,9.62,12906.85,-0.992025,0.0
2024-06-27,0,SELL_FAILED,542.872,0,9.62,9.62,12927.26,-0.8859286,21.0
2024-06-27,1,HOLD,94.833,0,9.62,9.62,12927.26,0.065772586,16.0
2024-06-27,2,SELL_FAILED,22.148,0,9.62,9.62,12927.26,-0.98922515,0.0
2024-06-27,3,SELL_FAILED,214.99,0,9.62,9.62,12927.26,-0.99202514,0.0
2024-06-28,0,SELL_FAILED,540.736,0,9.62,9.62,12874.95,-0.88586724,21.0
2024-06-28,1,HOLD,94.367,0,9.62,9.62,12874.95,0.06728364,16.0
2024-06-28,2,SELL_FAILED,22.053,0,9.62,9.62,12874.95,-0.98919034,0.0
2024-06-28,3,SELL_FAILED,215.01,0,9.62,9.62,12874.95,-0.99203503,0.0
2024-07-01,0,SELL_FAILED,541.849,0,9.62,9.62,12890.23,-0.88596624,21.0
2024-07-01,1,HOLD,93.861,0,9.62,9.62,12890.23,0.06402002,16.0
2024-07-01,2,SELL_FAILED,22.337,0,9.62,9.62,12890.23,-0.9892688,0.0
2024-07-01,3,SELL_FAILED,215.57,0,9.62,9.62,12890.23,-0.99201065,0.0
2024-07-02,0,SELL_FAILED,545.495,0,9.62,9.62,12971.78,-0.8858586,21.0
2024-07-02,1,HOLD,94.173,0,9.62,9.62,12971.78,0.06602074,16.0
2024-07-02,2,SELL_FAILED,22.366,0,9.62,9.62,12971.78,-0.98922443,0.0
2024-07-02,3,SELL_FAILED,215.56,0,9.62,9.62,12971.78,-0.9920236,0.0
2024-07-03,0,SELL_FAILED,547.93,0,9.62,9.62,13031.03,-0.8859756,21.0
2024-07-03,1,HOLD,94.68,0,9.62,9.62,13031.03,0.06483606,16.0
2024-07-03,2,SELL_FAILED,22.489,0,9.62,9.62,13031.03,-0.98923963,0.0
2024-07-03,3,SELL_FAILED,217.99,0,9.62,9.62,13031.03,-0.9920243,0.0
2024-07-05,0,SELL_FAILED,551.089,0,9.62,9.62,13105.02,-0.8857119,21.0
2024-07-05,1,HOLD,95.158,0,9.62,9.62,13105.02,0.067346804,16.0
2024-07-05,2,SELL_FAILED,22.575,0,9.62,9.62,13105.02,-0.9892037,0.0
2024-07-05,3,SELL_FAILED,220.93,0,9.62,9.62,13105.02,-0.9920235,0.0
2024-07-08,0,SELL_FAILED,551.725,0,9.62,9.62,13118.84,-0.88588995,21.0
2024-07-08,1,HOLD,95.187,0,9.62,9.62,13118.84,0.066033766,16.0
2024-07-08,2,SELL_FAILED,22.271,0,9.62,9.62,13118.84,-0.98921955,0.0
2024-07-08,3,SELL_FAILED,218.19,0,9.62,9.62,13118.84,-0.99202657,0.0
2024-07-09,0,SELL_FAILED,552.262,0,9.62,9.62,13128.71,-0.88591915,21.0
2024-07-09,1,HOLD,95.099,0,9.62,9.62,13128.71,0.06530483,16.0
2024-07-09,2,SELL_FAILED,22.119,0,9.62,9.62,13128.71,-0.98923564,0.0
2024-07-09,3,SELL_FAILED,218.56,0,9.62,9.62,13128.71,-0.9920211,0.0
2024-07-10,0,SELL_FAILED,557.726,0,9.62,9.62,13245.02,-0.8857935,21.0
2024-07-10,1,HOLD,95.197,0,9.62,9.62,13245.02,0.06726539,16.0
2024-07-10,2,SELL_FAILED,22.119,0,9.62,9.62,13245.02,-0.98919785,0.0
2024-07-10,3,SELL_FAILED,219.36,0,9.62,9.62,13245.02,-0.9920287,0.0
2024-07-11,0,SELL_FAILED,552.917,0,9.62,9.62,13151.82,-0.88590115,21.0
2024-07-11,1,HOLD,95.684,0,9.62,9.62,13151.82,0.06508929,16.0
2024-07-11,2,SELL_FAILED,22.195,0,9.62,9.62,13151.82,-0.98923963,0.0
2024-07-11,3,SELL_FAILED,223.25,0,9.62,9.62,13151.82,-0.99202174,0.0
2024-07-12,0,SELL_FAILED,556.405,0,9.62,9.62,13229.28,-0.8857729,21.0
2024-07-12,1,HOLD,95.947,0,9.62,9.62,13229.28,0.06548967,16.0
2024-07-12,2,SELL_FAILED,22.11,0,9.62,9.62,13229.28,-0.98924506,0.0
2024-07-12,3,SELL_FAILED,223.11,0,9.62,9.62,13229.28,-0.992013,0.0
2024-07-15,0,SELL_FAILED,557.935,0,9.62,9.62,13256.11,-0.88607305,21.0
2024-07-15,1,HOLD,95.616,0,9.62,9.62,13256.11,0.06528189,16.0
2024-07-15,2,SELL_FAILED,21.948,0,9.62,9.62,13256.11,-0.98922515,0.0
2024-07-15,3,SELL_FAILED,223.83,0,9.62,9.62,13256.11,-0.9920315,0.0
2024-07-16,0,SELL_FAILED,561.244,0,9.62,9.62,13331.84,-0.88566214,21.0
2024-07-16,1,HOLD,96.006,0,9.62,9.62,13331.84,0.06716417,16.0
2024-07-16,2,SELL_FAILED,21.891,0,9.62,9.62,13331.84,-0.989214,0.0
2024-07-16,3,SELL_FAILED,228.29,0,9.62,9.62,13331.84,-0.9920199,0.0
2024-07-17,0,SELL_FAILED,553.375,0,9.62,9.62,13167.68,-0.88591045,21.0
2024-07-17,1,HOLD,96.074,0,9.62,9.62,13167.68,0.06588567,16.0
2024-07-17,2,SELL_FAILED,21.891,0,9.62,9.62,13167.68,-0.9892252,0.0
2024-07-17,3,SELL_FAILED,227.23,0,9.62,9.62,13167.68,-0.99202573,0.0
2024-07-18,0,SELL_FAILED,549.122,0,9.62,9.62,13074.16,-0.8857504,21.0
2024-07-18,1,HOLD,95.811,0,9.62,9.62,13074.16,0.06569876,16.0
2024-07-18,2,SELL_FAILED,21.73,0,9.62,9.62,13074.16,-0.9892391,0.0
2024-07-18,3,SELL_FAILED,225.78,0,9.62,9.62,13074.16,-0.99201304,0.0
2024-07-19,0,SELL_FAILED,545.475,0,9.62,9.62,12994.45,-0.8859345,21.0
2024-07-19,1,HOLD,95.616,0,9.62,9.62,12994.45,0.065262005,16.0
2024-07-19,2,SELL_FAILED,21.436,0,9.62,9.62,12994.45,-0.98923653,0.0
2024-07-19,3,SELL_FAILED,221.73,0,9.62,9.62,12994.45,-0.99202144,0.0
2024-07-22,0,SELL_FAILED,551.099,0,9.62,9.62,13111.93,-0.8859119,21.0
2024-07-22,1,HOLD,95.577,0,9.62,9.62,13111.93,0.06563704,16.0
2024-07-22,2,SELL_FAILED,21.493,0,9.62,9.62,13111.93,-0.98922884,0.0
2024-07-22,3,SELL_FAILED,221.8,0,9.62,9.62,13111.93,-0.9920236,0.0
2024-07-23,0,SELL_FAILED,550.235,0,9.62,9.62,13093.63,-0.88593495,21.0
2024-07-23,1,HOLD,95.567,0,9.62,9.62,13093.63,0.06520925,16.0
2024-07-23,2,SELL_FAILED,21.293,0,9.62,9.62,13093.63,-0.9892402,0.0
2024-07-23,3,SELL_FAILED,222.58,0,9.62,9.62,13093.63,-0.99201876,0.0
2024-07-24,0,SELL_FAILED,537.765,0,9.62,9.62,12827.08,-0.88568705,21.0
2024-07-24,1,HOLD,95.275,0,9.62,9.62,12827.08,0.06691027,16.0
2024-07-24,2,SELL_FAILED,21.284,0,9.62,9.62,12827.08,-0.98921114,0.0
2024-07-24,3,SELL_FAILED,221.8,0,9.62,9.62,12827.08,-0.992025,0.0
2024-07-25,0,SELL_FAILED,534.963,0,9.62,9.62,12772.45,-0.88597614,21.0
2024-07-25,1,HOLD,95.538,0,9.62,9.62,12772.45,0.0651136,16.0
2024-07-25,2,SELL_FAILED,21.331,0,9.62,9.62,12772.45,-0.9892399,0.0
2024-07-25,3,SELL_FAILED,218.33,0,9.62,9.62,12772.45,-0.9920222,0.0
2024-07-26,0,SELL_FAILED,540.955,0,9.62,9.62,12903.74,-0.88600856,21.0
2024-07-26,1,HOLD,95.879,0,9.62,9.62,12903.74,0.066177204,16.0
2024-07-26,2,SELL_FAILED,21.113,0,9.62,9.62,12903.74,-0.9892134,0.0
2024-07-26,3,SELL_FAILED,220.63,0,9.62,9.62,12903.74,-0.9920311,0.0
2024-07-29,0,SELL_FAILED,541.272,0,9.62,9.62,12912.89,-0.88566536,21.0
2024-07-29,1,HOLD,96.035,0,9.62,9.62,12912.89,0.06580279,16.0
2024-07-29,2,SELL_FAILED,21.018,0,9.62,9.62,12912.89,-0.98924273,0.0
2024-07-29,3,SELL_FAILED,220.32,0,9.62,9.62,12912.89,-0.9920121,0.0
2024-07-30,0,SELL_FAILED,538.53,0,9.62,9.62,12856.88,-0.8858145,21.0
2024-07-30,1,HOLD,96.133,0,9.62,9.62,12856.88,0.067431025,16.0
2024-07-30,2,SELL_FAILED,20.951,0,9.62,9.62,12856.88,-0.98919374,0.0
2024-07-30,3,SELL_FAILED,222.52,0,9.62,9.62,12856.88,-0.99203306,0.0
2024-07-31,0,SELL_FAILED,547.284,0,9.62,9.62,13048.98,-0.88587356,21.0
2024-07-31,1,HOLD,96.65,0,9.62,9.62,13048.98,0.06613521,16.0
2024-07-31,2,SELL_FAILED,21.436,0,9.62,9.62,13048.98,-0.98921937,0.0
2024-07-31,3,SELL_FAILED,226.55,0,9.62,9.62,13048.98,-0.99202573,0.0
2024-08-01,0,SELL_FAILED,539.534,0,9.62,9.62,12892.71,-0.8858401,21.0
2024-08-01,1,HOLD,97.055,0,9.62,9.62,12892.71,0.06596881,16.0
2024-08-01,2,SELL_FAILED,21.179,0,9.62,9.62,12892.71,-0.989224,0.0
2024-08-01,3,SELL_FAILED,225.77,0,9.62,9.62,12892.71,-0.9920244,0.0
2024-08-02,0,SELL_FAILED,529.488,0,9.62,9.62,12699.11,-0.88571835,21.0
2024-08-02,1,HOLD,98.14,0,9.62,9.62,12699.11,0.0662485,16.0
2024-08-02,2,SELL_FAILED,20.79,0,9.62,9.62,12699.11,-0.98922646,0.0
2024-08-02,3,SELL_FAILED,225.34,0,9.62,9.62,12699.11,-0.9920185,0.0
2024-08-05,0,SELL_FAILED,514.068,0,9.62,9.62,12374.04,-0.8858451,21.0
2024-08-05,1,HOLD,98.062,0,9.62,9.62,12374.04,0.06519518,16.0
2024-08-05,2,SELL_FAILED,20.752,0,9.62,9.62,12374.04,-0.98924416,0.0
2024-08-05,3,SELL_FAILED,222.48,0,9.62,9.62,12374.04,-0.9920151,0.0
2024-08-06,0,SELL_FAILED,518.807,0,9.62,9.62,12464.17,-0.8859176,21.0
2024-08-06,1,HOLD,97.475,0,9.62,9.62,12464.17,0.06619598,16.0
2024-08-06,2,SELL_FAILED,20.581,0,9.62,9.62,12464.17,-0.9892146,0.0
2024-08-06,3,SELL_FAILED,220.7,0,9.62,9.62,12464.17,-0.99202746,0.0
2024-08-07,0,SELL_FAILED,515.339,0,9.62,9.62,12386.65,-0.8858494,21.0
2024-08-07,1,HOLD,97.182,0,9.62,9.62,12386.65,0.06681847,16.0
2024-08-07,2,SELL_FAILED,20.771,0,9.62,9.62,12386.65,-0.98920256,0.0
2024-08-07,3,SELL_FAILED,220.55,0,9.62,9.62,12386.65,-0.99203086,0.0
2024-08-08,0,SELL_FAILED,527.253,0,9.62,9.62,12634.49,-0.88559604,21.0
2024-08-08,1,HOLD,97.035,0,9.62,9.62,12634.49,0.06841406,16.0
2024-08-08,2,SELL_FAILED,20.961,0,9.62,9.62,12634.49,-0.9891847,0.0
2024-08-08,3,SELL_FAILED,224.01,0,9.62,9.62,12634.49,-0.9920284,0.0
2024-08-09,0,SELL_FAILED,529.578,0,9.62,9.62,12688.79,-0.8858048,21.0
2024-08-09,1,HOLD,97.377,0,9.62,9.62,12688.79,0.06606391,16.0
2024-08-09,2,SELL_FAILED,21.084,0,9.62,9.62,12688.79,-0.9892245,0.0
2024-08-09,3,SELL_FAILED,224.56,0,9.62,9.62,12688.79,-0.99202317,0.0
2024-08-12,0,SELL_FAILED,529.856,0,9.62,9.62,12697.3,-0.88577634,21.0
2024-08-12,1,HOLD,97.544,0,9.62,9.62,12697.3,0.06659417,16.0
2024-08-12,2,SELL_FAILED,21.379,0,9.62,9.62,12697.3,-0.98921716,0.0
2024-08-12,3,SELL_FAILED,228.41,0,9.62,9.62,12697.3,-0.9920225,0.0
2024-08-13,0,SELL_FAILED,538.57,0,9.62,9.62,12886.55,-0.8859402,21.0
2024-08-13,1,HOLD,97.935,0,9.62,9.62,12886.55,0.065739736,16.0
2024-08-13,2,SELL_FAILED,21.179,0,9.62,9.62,12886.55,-0.98922366,0.0
2024-08-13,3,SELL_FAILED,228.06,0,9.62,9.62,12886.55,-0.9920266,0.0
2024-08-14,0,SELL_FAILED,540.269,0,9.62,9.62,12925.04,-0.88604313,21.0
2024-08-14,1,HOLD,98.111,0,9.62,9.62,12925.04,0.06409793,16.0
2024-08-14,2,SELL_FAILED,21.046,0,9.62,9.62,12925.04,-0.9892564,0.0
2024-08-14,3,SELL_FAILED,226.2,0,9.62,9.62,12925.04,-0.9920184,0.0
2024-08-15,0,SELL_FAILED,549.529,0,9.62,9.62,13112.93,-0.88595605,21.0
2024-08-15,1,HOLD,97.7,0,9.62,9.62,13112.93,0.065336555,16.0
2024-08-15,2,SELL_FAILED,21.217,0,9.62,9.62,13112.93,-0.9892374,0.0
2024-08-15,3,SELL_FAILED,226.91,0,9.62,9.62,13112.93,-0.9920204,0.0
2024-08-16,0,SELL_FAILED,550.761,0,9.62,9.62,13142.56,-0.88571626,21.0
2024-08-16,1,HOLD,97.935,0,9.62,9.62,13142.56,0.06759339,16.0
2024-08-16,2,SELL_FAILED,21.084,0,9.62,9.62,13142.56,-0.98919165,0.0
2024-08-16,3,SELL_FAILED,231.99,0,9.62,9.62,13142.56,-0.99203134,0.0
2024-08-19,0,SELL_FAILED,556.027,0,9.62,9.62,13254.86,-0.8856681,21.0
2024-08-19,1,HOLD,98.042,0,9.62,9.62,13254.86,0.06595516,16.0
2024-08-19,2,SELL_FAILED,20.97,0,9.62,9.62,13254.86,-0.9892409,0.0
2024-08-19,3,SELL_FAILED,231.61,0,9.62,9.62,13254.86,-0.99200934,0.0
2024-08-20,0,SELL_FAILED,555.123,0,9.62,9.62,13240.58,-0.8859953,21.0
2024-08-20,1,HOLD,98.336,0,9.62,9.62,13240.58,0.06589496,16.0
2024-08-20,2,SELL_FAILED,20.885,0,9.62,9.62,13240.58,-0.9892146,0.0
2024-08-20,3,SELL_FAILED,232.46,0,9.62,9.62,13240.58,-0.9920332,0.0
2024-08-21,0,SELL_FAILED,557.031,0,9.62,9.62,13283.62,-0.88602895,21.0
2024-08-21,1,HOLD,98.522,0,9.62,9.62,13283.62,0.06502591,16.0
2024-08-21,2,SELL_FAILED,20.781,0,9.62,9.62,13283.62,-0.9892378,0.0
2024-08-21,3,SELL_FAILED,232.15,0,9.62,9.62,13283.62,-0.9920213,0.0
2024-08-22,0,SELL_FAILED,552.659,0,9.62,9.62,13185.4,-0.88598996,21.0
2024-08-22,1,HOLD,98.121,0,9.62,9.62,13185.4,0.06564852,16.0
2024-08-22,2,SELL_FAILED,20.762,0,9.62,9.62,13185.4,-0.98922265,0.0
2024-08-22,3,SELL_FAILED,229.37,0,9.62,9.62,13185.4,-0.99202967,0.0
2024-08-23,0,SELL_FAILED,558.531,0,9.62,9.62,13315.91,-0.8858677,21.0
2024-08-23,1,HOLD,98.571,0,9.62,9.62,13315.91,0.06595564,16.0
2024-08-23,2,SELL_FAILED,21.132,0,9.62,9.62,13315.91,-0.989228,0.0
2024-08-23,3,SELL_FAILED,232.02,0,9.62,9.62,13315.91,-0.99202126,0.0
2024-08-26,0,SELL_FAILED,557.2,0,9.62,9.62,13286.55,-0.8860219,21.0
2024-08-26,1,HOLD,98.483,0,9.62,9.62,13286.55,0.06389329,16.0
2024-08-26,2,SELL_FAILED,21.35,0,9.62,9.62,13286.55,-0.98926276,0.0
2024-08-26,3,SELL_FAILED,232.76,0,9.62,9.62,13286.55,-0.99201745,0.0
2024-08-27,0,SELL_FAILED,557.965,0,9.62,9.62,13303.08,-0.8856909,21.0
2024-08-27,1,HOLD,98.512,0,9.62,9.62,13303.08,0.06811185,16.0
2024-08-27,2,SELL_FAILED,21.246,0,9.62,9.62,13303.08,-0.989184,0.0
2024-08-27,3,SELL_FAILED,233.39,0,9.62,9.62,13303.08,-0.9920306,0.0
2024-08-28,0,SELL_FAILED,554.726,0,9.62,9.62,13233.65,-0.8859687,21.0
2024-08-28,1,HOLD,98.424,0,9.62,9.62,13233.65,0.06596199,16.0
2024-08-28,2,SELL_FAILED,20.989,0,9.62,9.62,13233.65,-0.9892208,0.0
2024-08-28,3,SELL_FAILED,231.75,0,9.62,9.62,13233.65,-0.9920283,0.0
2024-08-29,0,SELL_FAILED,554.775,0,9.62,9.62,13232.65,-0.8858965,21.0
2024-08-29,1,HOLD,98.297,0,9.62,9.62,13232.65,0.065513,16.0
2024-08-29,2,SELL_FAILED,21.227,0,9.62,9.62,13232.65,-0.98922783,0.0
2024-08-29,3,SELL_FAILED,232.95,0,9.62,9.62,13232.65,-0.99202555,0.0
2024-08-30,0,SELL_FAILED,560.071,0,9.62,9.62,13340.1,-0.8858382,21.0
2024-08-30,1,HOLD,98.062,0,9.62,9.62,13340.1,0.064958006,16.0
2024-08-30,2,SELL_FAILED,20.989,0,9.62,9.62,13340.1,-0.98924726,0.0
2024-08-30,3,SELL_FAILED,231.29,0,9.62,9.62,13340.1,-0.9920142,0.0
2024-09-03,0,SELL_FAILED,548.546,0,9.62,9.62,13104.7,-0.88577926,21.0
2024-09-03,1,HOLD,98.476,0,9.62,9.62,13104.7,0.06662562,16.0
2024-09-03,2,SELL_FAILED,20.572,0,9.62,9.62,13104.7,-0.9892147,0.0
2024-09-03,3,SELL_FAILED,230.29,0,9.62,9.62,13104.7,-0.9920238,0.0
2024-09-04,0,SELL_FAILED,547.423,0,9.62,9.62,13088.03,-0.8859522,21.0
2024-09-04,1,HOLD,98.908,0,9.62,9.62,13088.03,0.06450718,16.0
2024-09-04,2,SELL_FAILED,20.42,0,9.62,9.62,13088.03,-0.9892558,0.0
2024-09-04,3,SELL_FAILED,230.43,0,9.62,9.62,13088.03,-0.99201536,0.0
2024-09-05,0,SELL_FAILED,546.091,0,9.62,9.62,13064.14,-0.8859448,21.0
2024-09-05,1,HOLD,99.163,0,9.62,9.62,13064.14,0.06595187,16.0
2024-09-05,2,SELL_FAILED,20.467,0,9.62,9.62,13064.14,-0.9892199,0.0
2024-09-05,3,SELL_FAILED,232.35,0,9.62,9.62,13064.14,-0.99202776,0.0
2024-09-06,0,SELL_FAILED,536.901,0,9.62,9.62,12873.2,-0.8856667,21.0
2024-09-06,1,HOLD,99.291,0,9.62,9.62,12873.2,0.068921424,16.0
2024-09-06,2,SELL_FAILED,20.192,0,9.62,9.62,12873.2,-0.98916924,0.0
2024-09-06,3,SELL_FAILED,230.63,0,9.62,9.62,12873.2,-0.9920352,0.0
2024-09-09,0,SELL_FAILED,542.912,0,9.62,9.62,13001.78,-0.885969,21.0
2024-09-09,1,HOLD,99.438,0,9.62,9.62,13001.78,0.06452445,16.0
2024-09-09,2,SELL_FAILED,20.249,0,9.62,9.62,13001.78,-0.9892498,0.0
2024-09-09,3,SELL_FAILED,231.6,0,9.62,9.62,13001.78,-0.9920201,0.0
2024-09-10,0,SELL_FAILED,545.277,0,9.62,9.62,13056.31,-0.88576406,21.0
2024-09-10,1,HOLD,99.742,0,9.62,9.62,13056.31,0.066694126,16.0
2024-09-10,2,SELL_FAILED,19.955,0,9.62,9.62,13056.31,-0.9892155,0.0
2024-09-10,3,SELL_FAILED,232.62,0,9.62,9.62,13056.31,-0.99202263,0.0
2024-09-11,0,SELL_FAILED,550.871,0,9.62,9.62,13173.3,-0.8859042,21.0
2024-09-11,1,HOLD,99.712,0,9.62,9.62,13173.3,0.065103866,16.0
2024-09-11,2,SELL_FAILED,20.135,0,9.62,9.62,13173.3,-0.9892443,0.0
2024-09-11,3,SELL_FAILED,232.25,0,9.62,9.62,13173.3,-0.99201936,0.0
2024-09-12,0,SELL_FAILED,555.511,0,9.62,9.62,13269.34,-0.8857441,21.0
2024-09-12,1,HOLD,99.624,0,9.62,9.62,13269.34,0.06688318,16.0
2024-09-12,2,SELL_FAILED,20.524,0,9.62,9.62,13269.34,-0.9892126,0.0
2024-09-12,3,SELL_FAILED,236.33,0,9.62,9.62,13269.34,-0.9920224,0.0
2024-09-13,0,SELL_FAILED,558.412,0,9.62,9.62,13333.55,-0.88596064,21.0
2024-09-13,1,HOLD,99.83,0,9.62,9.62,13333.55,0.06457826,16.0
2024-09-13,2,SELL_FAILED,20.562,0,9.62,9.62,13333.55,-0.98924667,0.0
2024-09-13,3,SELL_FAILED,238.68,0,9.62,9.62,13333.55,-0.9920213,0.0
2024-09-16,0,SELL_FAILED,559.237,0,9.62,9.62,13354.65,-0.88576955,21.0
2024-09-16,1,HOLD,100.066,0,9.62,9.62,13354.65,0.06646946,16.0
2024-09-16,2,SELL_FAILED,20.714,0,9.62,9.62,13354.65,-0.9892178,0.0
2024-09-16,3,SELL_FAILED,238.66,0,9.62,9.62,13354.65,-0.99202293,0.0
2024-09-17,0,SELL_FAILED,559.465,0,9.62,9.62,13357.87,-0.8859203,21.0
2024-09-17,1,HOLD,99.968,0,9.62,9.62,13357.87,0.06498216,16.0
2024-09-17,2,SELL_FAILED,20.857,0,9.62,9.62,13357.87,-0.98923963,0.0
2024-09-17,3,SELL_FAILED,237.34,0,9.62,9.62,13357.87,-0.9920226,0.0
2024-09-18,0,SELL_FAILED,557.806,0,9.62,9.62,13318.01,-0.88581854,21.0
2024-09-18,1,HOLD,99.654,0,9.62,9.62,13318.01,0.06546374,16.0
